"CU","alpha","beta0","sigma","deviance","beta1","beta2","beta3","stk"
1,1.70148135887119,1.93150870193047,0.681705013185157,2556.45159404661,2.98407725525139,0.911470502434005,1.01402396954727,"E. Stuart"
1,1.9262249891855,1.93367188414491,0.696966835863925,2571.03895128607,2.70772381695748,1.79714185909403,1.99081875129787,"E. Stuart"
1,1.71234642772026,1.9118189226331,0.68078746564382,2556.71394649453,2.13714439715638,1.45918098243683,0.777174297876509,"E. Stuart"
1,2.15586468366992,1.94827457371869,0.651730193751884,2599.39528274801,2.10773347788068,2.82661405477706,0.914305243706453,"E. Stuart"
1,1.77216524789476,2.21021682514801,0.74664001008579,2563.40327243304,2.49182278646216,1.18499382161689,0.750631664428916,"E. Stuart"
1,1.72655905557043,2.20107105322077,0.749937997743598,2563.55761898533,2.05825686423982,2.04421660300854,0.240310394238585,"E. Stuart"
1,1.69212981901084,2.73437360205862,0.669029829662243,2598.89032631194,1.78122793508198,1.15133827816559,0.0951687157517863,"E. Stuart"
1,1.84610146440681,1.47641137166311,0.813543179847125,2558.77246752177,2.73041211441317,1.83082847444801,1.12201750960128,"E. Stuart"
1,1.6843177627901,1.90657892224763,0.709239768691681,2584.39870847324,1.30322456397828,0.400261901050455,0.587936107450456,"E. Stuart"
1,1.43076582039843,1.57598059449709,0.793962037251713,2581.0350821606,2.71987143259724,0.582267158152953,0.342961877737114,"E. Stuart"
1,1.96930154996861,2.21380001107479,0.724988572539836,2553.82266986242,2.62854126545095,1.63796209066517,1.63329172661959,"E. Stuart"
1,1.61270598892869,1.84066965180373,0.808625090739044,2553.80988768194,2.47781007048375,1.83723510349801,0.544118367847965,"E. Stuart"
1,1.77565067467408,1.9614691738706,0.739632350128563,2578.30070463685,2.82848938243241,1.32390818205476,0.473010447119332,"E. Stuart"
1,1.86661678618589,2.94810559657682,0.81662233902925,2577.80604728774,2.51904313789709,0.736048144190958,0.926825055358024,"E. Stuart"
1,1.74486348912585,2.67964042557292,0.814094440618129,2561.26530582346,2.67834064059832,0.925037322082384,0.0208211705536141,"E. Stuart"
1,2.06182453963805,2.49863499625724,0.824088803986239,2573.0224359681,4.10738113524091,1.87438631399274,0.773837960819843,"E. Stuart"
1,1.80360913850358,1.6926019919278,0.663145042781655,2564.37928606739,2.36794185915961,1.58358586569979,0.415250757824024,"E. Stuart"
1,1.57388365697876,2.71895471852288,0.754288893168935,2555.14382082544,2.29669636360107,1.05377108017116,0.426591247595122,"E. Stuart"
1,1.93603198102951,1.48279394307517,0.934961063177541,2580.29272273354,2.51084030990553,1.13585388164157,2.60181319686729,"E. Stuart"
1,1.91386043544218,1.62995819004592,0.782674102842543,2599.55591157344,2.26908899178062,1.52114419772649,1.38009455532304,"E. Stuart"
1,1.96769245918886,3.07571492957775,0.646791771165243,2561.83015981448,2.86699434346667,1.15432005354658,0.554945143855164,"E. Stuart"
1,1.97677250261704,2.26368232697955,0.70244755392501,2580.24302267083,4.19271097810784,2.87418827464445,0.732541434027842,"E. Stuart"
1,1.75296545641993,1.90570287291399,0.790567239298953,2539.00281782483,2.69428506172108,1.02931123515658,0.540455634237647,"E. Stuart"
1,1.98525448545002,1.51508243444739,0.693057481069733,2579.88349259896,3.95569775500477,1.4082707616043,1.21065131116281,"E. Stuart"
1,2.13887220651714,1.93628839776591,0.847381409079153,2575.6281896585,3.14536410324773,2.59919722723003,2.46728067923915,"E. Stuart"
1,1.6543891971246,1.94749981572871,0.744917664074963,2576.44226753079,2.17356390124281,0.995432629126324,1.18267189548807,"E. Stuart"
1,2.07049226973739,3.03525061111522,0.715700267332129,2572.34582759328,3.61433749291743,1.36472717620504,1.18471283313844,"E. Stuart"
1,1.73660129056074,2.22196825923167,0.904434090795476,2590.01997745518,2.70313396253513,1.96811838063167,0.662033432984138,"E. Stuart"
1,1.62836639920013,1.61496386348703,0.921751641488377,2574.05003111353,2.07662083236774,0.850794111343891,1.17035908725103,"E. Stuart"
1,1.93033170334492,1.83183857781397,0.703456431523261,2557.69294074613,2.77550590759805,2.08087972004939,1.11632436856651,"E. Stuart"
1,1.78087531438605,2.05144490807771,0.652731876610442,2572.91679080587,2.0889675431339,0.781727829234095,1.43700052427348,"E. Stuart"
1,1.85937417390852,1.46503787167255,0.866294299856255,2580.62053167663,2.68769873586725,2.93901128349009,0.888386203402651,"E. Stuart"
1,1.82649685111346,1.91311722455233,0.821684831898156,2585.68586141529,2.07750199415253,3.26426520828019,1.79286159023955,"E. Stuart"
1,1.89521566523381,2.10129235706265,0.704993209582159,2605.22557485377,2.91689717840099,0.910106301059329,1.16639243064132,"E. Stuart"
1,2.00977348164469,2.06003243684782,0.820993824339194,2587.11248317081,2.76356026812626,2.59901196325736,1.30640880002273,"E. Stuart"
1,1.94758600480447,1.91990533573114,0.738596424831288,2572.94647001648,3.16851068111112,1.64449875116464,0.14787757648496,"E. Stuart"
1,1.86951977376189,3.03853578792838,0.672632641397269,2582.94852377886,3.32519748145203,1.07114758152925,0.910840229339385,"E. Stuart"
1,1.64155891258562,1.73139017938381,0.710146508013064,2578.89743751504,2.24184717949225,1.41250084419258,1.16285976876384,"E. Stuart"
1,1.86541453121004,3.12048168634839,0.777769740335939,2575.42195974024,2.44017106076224,1.28445096319352,0.63723645475989,"E. Stuart"
1,1.96172192586039,2.03185664507018,0.723301033739674,2572.48962520297,3.09093252917782,1.22614913959769,1.7662044025171,"E. Stuart"
1,1.64754835199815,1.89218687039239,0.874565897906359,2569.36138812671,2.58773398019813,0.895524191265254,1.13564808087605,"E. Stuart"
1,1.66214704991515,2.83692430102835,0.780912500409899,2585.50024736189,0.973572685144369,1.24072987516859,2.14467606451213,"E. Stuart"
1,1.75801670111242,1.69026567792498,0.879670204499685,2561.23591433985,2.98402925845203,1.0004963431194,1.17367404537577,"E. Stuart"
1,1.79639783763518,3.16369949388412,0.786117297737094,2606.14045962278,0.382040915472289,1.08828311913702,1.29653656998028,"E. Stuart"
1,1.84355542882364,2.20156767458907,0.813836550499148,2565.36916602977,1.986342028353,1.45183286559192,0.931440835057273,"E. Stuart"
1,1.75031055644885,2.39650678571707,0.717274327325897,2571.11107277852,3.84846838628348,0.205002376887693,0.302672496191784,"E. Stuart"
1,2.00472598419721,2.13239769793303,0.757611049809029,2559.97638186112,3.86429309228506,0.795150387052554,1.18700016084444,"E. Stuart"
1,1.99341743355328,2.64066964490905,0.873739653422165,2552.23921316846,2.46744893434529,1.9223213427659,1.91434252140201,"E. Stuart"
1,1.88451251432881,2.34262743076327,0.893972573316809,2572.46768374884,3.40979384744761,0.991603205385186,0.998459272676662,"E. Stuart"
1,1.95052302287682,1.57387572804662,0.833388561181668,2580.89184772945,1.86156172753064,2.74726423535567,1.443635255216,"E. Stuart"
1,1.80573586498604,2.17464953177207,0.742904548647257,2565.59247501989,3.74758881282333,1.69758970349853,0.139189813343712,"E. Stuart"
1,1.88995486156226,2.15533730677797,0.788962468595116,2568.65650367362,3.80438849378711,1.08287005478522,0.497599788239643,"E. Stuart"
1,1.91648119087131,2.02733004239959,0.721991108104667,2593.02132848103,3.41600708465344,0.842301728879424,0.545266339958357,"E. Stuart"
1,1.94455905450844,1.67091078357141,0.741645530997589,2572.92612031716,3.96290540601247,2.15547960158672,1.03621853651088,"E. Stuart"
1,1.77695363684158,1.63714460342211,0.723932143203545,2598.5614641271,2.46349652627012,1.40489802040051,1.3495075658816,"E. Stuart"
1,1.9547195506924,1.48258979626043,0.780279401475922,2586.74126041682,3.03786677018168,1.25810629284541,2.34059275339642,"E. Stuart"
1,1.97341830689347,1.76198455354334,0.713767577784649,2568.56628891459,2.56764426889898,2.49579505259358,0.453730468989534,"E. Stuart"
1,1.79567641169502,2.51841980522668,0.662207740726186,2556.65014427879,3.1776152681356,1.76052606443294,0.284365336522478,"E. Stuart"
1,2.05397008663415,1.61458512932832,0.776104195495309,2560.8551966158,2.48446196508398,1.93452814539554,1.81797881871299,"E. Stuart"
1,1.74324742956255,1.9046286261844,0.648437361006044,2569.43520013468,2.31239470464665,1.39576627534776,0.28622209116079,"E. Stuart"
1,1.5813199413725,2.01541363965953,0.759663338475017,2579.37769079652,1.40222698489159,0.186061093272102,0.650419399675418,"E. Stuart"
1,1.86144167866076,1.68583340434216,0.719720421634073,2572.53194882454,1.75484739733223,1.57274116803075,1.1488444284296,"E. Stuart"
1,1.851326296918,2.7026342502684,0.721177053315371,2556.18776245848,2.25383742197586,1.12482115545569,0.644934194728616,"E. Stuart"
1,1.98985923027833,3.03376578083233,0.766930942196498,2562.59852525364,2.67643361383724,0.566059678174805,1.50802487350697,"E. Stuart"
1,2.09116512083589,2.79043038662716,0.803956882497958,2614.25645675395,3.69800287790337,2.30710517880786,2.41191846388663,"E. Stuart"
1,2.00610815419617,2.41987016521006,0.703850871235021,2581.13745266307,2.42842886035767,1.92097977146635,1.0015165580821,"E. Stuart"
1,1.84217306029666,1.67212034660945,0.709139558202819,2577.05012098209,3.11837826455132,1.41806585334806,0.712213848842514,"E. Stuart"
1,1.67738584123138,1.65891770717267,0.771459429438722,2546.90108561832,2.00254741995479,1.23559273529615,0.762245451857681,"E. Stuart"
1,1.6866689068481,2.30241234444188,0.675526416596633,2589.87621113574,2.34241970539886,1.78053478979408,0.0431810233155725,"E. Stuart"
1,1.8315015178571,1.99454534450726,0.826837033105716,2575.81181407948,2.87286867012344,2.41916296663258,1.00692395521538,"E. Stuart"
1,1.90489130227688,1.7667963535007,0.692625451349383,2557.36914113573,1.77977279348807,1.42412711212932,1.87264038389149,"E. Stuart"
1,1.61966357162335,2.1799651730617,0.749339607110039,2566.17220381371,1.58558523171754,0.54557830424125,0.602254196728656,"E. Stuart"
1,1.66325490704079,1.49279617519601,0.860280159165781,2572.06378351972,1.2079336711533,0.907167064802611,1.87903045382151,"E. Stuart"
1,1.91660875315663,2.61402548113531,0.880997478517555,2582.84024637397,2.25073623185661,2.18686180717038,1.59305009315779,"E. Stuart"
1,1.9583563856964,3.54128239743419,0.749368092543432,2586.24712514622,2.86617697775298,2.16671987555797,0.936686114067835,"E. Stuart"
1,2.07348192088116,2.74050704474617,0.813240018154903,2554.17837238704,1.90877200699933,1.9388120159317,1.72392027503816,"E. Stuart"
1,1.65331660518777,1.93194846459427,0.705557658212249,2567.03289509387,1.91514335804483,1.51849831196347,0.0608334799846594,"E. Stuart"
1,1.91002621684285,1.94083993225242,0.598018929537995,2608.92895167053,2.83054974923285,1.83671502721354,2.25932905002428,"E. Stuart"
1,2.02158919129683,2.63459864421379,0.712270033837788,2566.29750068479,2.09722168232896,1.16183402629551,2.04528176659506,"E. Stuart"
1,1.79577995085117,2.53782858030746,0.705563714596184,2554.64336262424,3.23601827628471,1.78239605435434,0.314407406523904,"E. Stuart"
1,1.62905124831847,1.48709546446143,0.785752464245816,2568.83360413081,2.17091167773563,1.10765240688965,0.894887310130105,"E. Stuart"
1,1.82295227128424,2.52266394134177,0.78026124586336,2558.9214168202,2.54134276792707,1.72462813100236,1.01451778401345,"E. Stuart"
1,1.86216685046111,1.57281244683369,0.698731664293493,2578.90509856681,3.21752242878549,1.77698784042112,0.487870886113383,"E. Stuart"
1,1.97611912879826,1.77515221357371,0.793266772406252,2574.04629856406,3.21357973061082,2.49995042344107,1.77152951873124,"E. Stuart"
1,2.06742520840992,1.8988487725479,0.784956455574975,2571.46934962885,3.69720891100681,1.82841917983079,0.807485019157203,"E. Stuart"
1,1.8847334601631,2.65482301204044,0.748680087178504,2586.59309580872,1.82065527783224,1.99604046307484,2.11987540464977,"E. Stuart"
1,1.70131498822509,1.93516675627425,0.936265829482562,2570.32656549303,3.08978975634717,0.816767644609494,0.283732790757985,"E. Stuart"
1,1.8544033039795,1.84074917955353,0.818842700621232,2566.88686215663,2.71080847209999,1.18875259469358,0.343802964162775,"E. Stuart"
1,2.00711339266099,2.1160901158506,0.690775533092147,2582.33477023874,3.72454311847518,1.56621247401671,0.203117909987869,"E. Stuart"
1,1.79057035773679,1.6100096325592,0.620140812873215,2581.07559199993,1.40732926578658,1.54873220413743,1.71709324440691,"E. Stuart"
1,1.9853489121934,1.6226921421074,0.742365388752528,2548.64885989533,2.38628868577437,2.76503124480064,0.803363933731637,"E. Stuart"
1,1.88358082306894,1.83254006828959,0.894650201373311,2563.27604092672,3.60801106802174,0.382598604264785,0.402351069722031,"E. Stuart"
1,1.83919292418865,3.43866865345139,0.716105773848055,2569.2942138666,2.33752437619799,0.264764066241992,0.777599558220541,"E. Stuart"
1,1.59729126747863,1.514811277118,0.825067209771861,2582.67500514817,1.8986918561609,0.764699234387878,0.100127828333227,"E. Stuart"
1,1.86371834964514,2.63061059079666,0.77013040111844,2565.1736757555,2.47627326270135,1.25233783403731,0.26785250630923,"E. Stuart"
1,1.67933361431768,2.27878496168186,0.74590779563497,2599.57628293951,1.99084200025361,1.40528293253844,0.995402949054547,"E. Stuart"
1,1.80407439858654,1.75639586275268,0.640390804547949,2582.82760532751,3.31934030224469,1.48139333208962,0.208865419023895,"E. Stuart"
1,1.88408188472413,2.78035646318691,0.792433236844067,2565.21997501236,2.67227180012551,0.854751478983702,0.538493355339977,"E. Stuart"
1,1.67592318774443,1.64523732962854,0.720353625240952,2583.61514386891,1.55877483468661,1.81114246940418,0.881016315236482,"E. Stuart"
1,1.60230051737738,1.59732978990429,0.701090489467736,2568.0780888772,1.44044178465096,1.54602512848602,0.570484000031583,"E. Stuart"
1,1.70362183765482,1.45453128594604,0.647108349518642,2582.95764443809,2.57606153922013,0.692932212127954,0.695103215438458,"E. Stuart"
1,1.62235243725006,2.05431820507871,0.761641734484813,2579.47897083065,1.27447694792134,2.06429490809945,0.580421189667724,"E. Stuart"
1,1.89454315840217,2.19819917168853,0.732398131610649,2588.31476859731,3.15394462163584,1.83109431301773,0.48008776403204,"E. Stuart"
1,1.77957935733455,1.70186078954353,0.77695348540878,2559.59406259854,2.33529912167942,0.945792041946335,0.790750708074073,"E. Stuart"
1,1.69974568043079,1.59334871010642,0.702920265807577,2570.60257115398,2.7164542532098,1.93346505780146,0.349233088431953,"E. Stuart"
1,1.74478645365366,2.45333157208454,0.791155657367819,2580.13613363182,3.13527123052783,0.829217328594665,1.2701435050675,"E. Stuart"
