"CU","alpha","beta0","sigma","deviance","stk"
1,1.2375750040033,1.04172508133415,0.825891916463447,2885.84623938815,"E. Stuart"
1,1.53952573078359,3.05679620092487,0.73576685146418,2872.44048342659,"E. Stuart"
1,1.27597439009332,2.05921471999761,0.994910420921313,2878.20502622908,"E. Stuart"
1,1.50386827262781,1.00360284946967,0.809615838607927,2859.01442226975,"E. Stuart"
1,1.38686409714389,1.36247081544926,0.90363537670703,2878.36511173183,"E. Stuart"
1,1.39355521324358,1.31106811079765,0.868548906966025,2874.44378503161,"E. Stuart"
1,1.19940779938111,1.02926605825368,0.888383275605064,2872.02247349148,"E. Stuart"
1,1.41381655997274,0.991158392356295,0.879580023597188,2877.46005266417,"E. Stuart"
1,1.36062898462209,1.69692600971665,0.835546922691465,2879.09554787549,"E. Stuart"
1,1.4679521858147,2.3509887284005,0.774809939793284,2886.46985479828,"E. Stuart"
1,1.40011236885651,2.8834544443924,0.864497373745313,2876.16992535054,"E. Stuart"
1,1.31945472409023,1.79710362396794,0.781232356105274,2881.31264567173,"E. Stuart"
1,1.1096736931501,1.13825450261503,0.938064962891218,2864.98208914445,"E. Stuart"
1,1.44719740491459,1.23517058805338,0.763102292279212,2854.68583874314,"E. Stuart"
1,1.42696865752407,1.44952744435073,0.741521560919892,2876.57623627803,"E. Stuart"
1,1.38861554899098,1.63051453694527,0.778197313196124,2858.39207144284,"E. Stuart"
1,1.54106709141974,2.04610074230854,0.765608362152139,2876.73389669047,"E. Stuart"
1,1.26840566849408,1.23908494441888,0.914299603663913,2893.61457641831,"E. Stuart"
1,1.29670600179251,2.43913867811665,0.9142899969981,2884.62435678521,"E. Stuart"
1,1.53149015792608,1.32002185623639,0.771336004181447,2876.16915111773,"E. Stuart"
1,1.34122788740238,1.81423081641534,0.851140999347595,2879.97716735032,"E. Stuart"
1,1.2729487246518,1.75498352939895,0.848500434013028,2875.3352694623,"E. Stuart"
1,1.18049982796884,1.30125274643501,0.732736369943133,2872.95070650833,"E. Stuart"
1,1.24455420166964,1.64408873539518,0.768922611396221,2863.37000392459,"E. Stuart"
1,1.3043867528348,1.38158172276829,0.764008973627967,2867.82846348164,"E. Stuart"
1,1.34311804842618,1.80284348928195,0.731469783241106,2879.69677025944,"E. Stuart"
1,1.3046328331504,2.07537714711427,0.806645810958657,2891.42767116871,"E. Stuart"
1,1.19261115902869,2.01421752729053,0.971244064119098,2873.40607292271,"E. Stuart"
1,1.2325235604762,1.09811613808595,0.751678729799573,2887.20087931773,"E. Stuart"
1,1.34657966006397,2.25438372021703,0.833384342074496,2876.55401597726,"E. Stuart"
1,1.45284948251615,2.36860154734674,0.789774597216237,2864.48457150476,"E. Stuart"
1,1.28045997499392,1.0783688511235,0.866490120656992,2871.26069350656,"E. Stuart"
1,1.28003931732592,1.48787786964097,0.940800594143321,2887.86114339878,"E. Stuart"
1,1.48813989080365,2.30798862037989,0.821368610430975,2860.6688368112,"E. Stuart"
1,1.25301243946819,1.14411924330599,0.882386319294064,2868.08058467516,"E. Stuart"
1,1.41667781330492,1.75109653740595,0.966317554315519,2867.78226420004,"E. Stuart"
1,1.49169704362949,2.43442527664524,0.857781077398753,2869.01290565252,"E. Stuart"
1,1.36619593604701,1.03262698978939,0.770068447944603,2874.3576978387,"E. Stuart"
1,1.37100191396124,0.998803046497876,0.757947097171295,2891.81764208166,"E. Stuart"
1,1.1708799013176,1.26725334751517,0.777605094836792,2875.89701329449,"E. Stuart"
1,1.36399330631816,1.09505795995336,0.699707699343565,2866.88975258235,"E. Stuart"
1,1.39670714681065,1.14923425300352,0.659291307711739,2887.13823555846,"E. Stuart"
1,1.58021199151402,2.21072047870979,0.749691641293021,2855.00726402091,"E. Stuart"
1,1.39247141941849,1.46730851194893,0.774261418152354,2893.07417013076,"E. Stuart"
1,1.40278631752692,1.69489713280105,0.742204592473227,2876.15951497617,"E. Stuart"
1,1.39768346526913,1.92104508289261,0.850115142921973,2872.38736357597,"E. Stuart"
1,1.41108559924621,1.99592894072111,0.815460897268373,2871.26425144137,"E. Stuart"
1,1.46559117236252,2.1238609300656,0.822392523389748,2879.80425890136,"E. Stuart"
1,1.47390347378277,1.58137894275935,0.93672856576288,2870.06581875398,"E. Stuart"
1,1.54551526079503,1.99963959979971,0.837490909897401,2863.59409511973,"E. Stuart"
1,1.46574802370113,1.38541193200496,0.822895387877886,2868.09116145179,"E. Stuart"
1,1.21059116178523,1.45446627540344,0.913924007104164,2880.78994019569,"E. Stuart"
1,1.53533296883741,2.02729765432275,0.832255456324016,2877.91029791053,"E. Stuart"
1,1.28092011811747,1.54148274372165,0.788607158626902,2870.29305782505,"E. Stuart"
1,1.34921579858204,2.12757563325558,0.763073868854008,2872.22540071544,"E. Stuart"
1,1.0817269755205,1.14210698887564,0.758043706605552,2881.5741479328,"E. Stuart"
1,1.37860499063457,2.00023406301922,0.711880625436208,2871.11519552827,"E. Stuart"
1,1.28836989131686,2.30576684501274,0.826627927787518,2864.6522016271,"E. Stuart"
1,1.33683808071759,1.42397387341599,0.892736763780062,2893.01319885244,"E. Stuart"
1,1.44044787382499,1.60031207220639,0.808904213931539,2864.39313476307,"E. Stuart"
1,1.21972863714331,1.36791435452663,0.947967764155732,2891.71889034554,"E. Stuart"
1,1.31527812780924,1.05097216304692,0.842852246561213,2871.15864568489,"E. Stuart"
1,1.31432009830713,1.15817484050776,0.840146597073477,2867.19711444142,"E. Stuart"
1,1.29625698260011,1.38313960742557,0.831862848107202,2873.53513476598,"E. Stuart"
1,1.37686524764579,1.73349750808061,0.737072439220054,2878.47473671019,"E. Stuart"
1,1.32958587426813,1.08201665147304,0.780723812010676,2894.31240523511,"E. Stuart"
1,1.28355918449074,1.18101551944665,0.767389613692699,2882.28210367326,"E. Stuart"
1,1.2997338755112,1.36184148525246,0.756375428601429,2891.11320240661,"E. Stuart"
1,1.45650556647794,2.34320520664298,0.848787737845223,2885.72877617174,"E. Stuart"
1,1.37149079068612,1.82689429475694,0.85695602844078,2853.97121152076,"E. Stuart"
1,1.48864123647866,1.11483044723559,0.749943560629697,2880.88482742377,"E. Stuart"
1,1.62915621520257,2.75160671989613,0.7939062510344,2882.33346639795,"E. Stuart"
1,1.26873862837554,1.71271864598959,0.795249609882896,2875.11853543012,"E. Stuart"
1,1.47267988618,1.46536858977353,0.896795507605114,2876.79845143943,"E. Stuart"
1,1.37791932860061,1.29177175222962,0.805902352452209,2861.79148706182,"E. Stuart"
1,1.29947656018086,1.57095740714506,0.854143930585547,2868.91149218059,"E. Stuart"
1,1.33036730709794,2.04920467796692,0.820633631081635,2852.35520172584,"E. Stuart"
1,1.60753668953405,2.59573422329154,0.809100355251105,2875.8122270832,"E. Stuart"
1,1.31541996564337,1.28923971924522,0.880220136556649,2870.55921973979,"E. Stuart"
1,1.43474287232529,1.75396639421951,0.701709994616483,2865.57415955611,"E. Stuart"
1,1.4620135776713,1.00236037255925,0.880990231882023,2872.85355983976,"E. Stuart"
1,1.5088979522324,2.27771938554653,0.924080924930708,2891.95620963805,"E. Stuart"
1,1.17852763773642,1.30007778052419,0.850681840361659,2871.54609557466,"E. Stuart"
1,1.32978817692516,2.65329732252529,0.76387383941905,2884.74787890041,"E. Stuart"
1,1.43482560251346,1.85707266857958,0.774354303740204,2870.3579782824,"E. Stuart"
1,1.61949122536941,2.49870284737959,0.927116733444257,2881.43316692326,"E. Stuart"
1,1.40067698687258,2.34584877471321,0.78406616594186,2871.16191279542,"E. Stuart"
1,1.50934157256085,1.27284311464748,0.719380541261716,2882.68855378425,"E. Stuart"
1,1.32869434641804,1.25713979171745,0.950630254042924,2883.25760437382,"E. Stuart"
1,1.31375015560716,1.28508760260488,0.839514873895247,2877.69895489155,"E. Stuart"
1,1.54653124161734,1.53755846577504,0.768108146953999,2882.98852672589,"E. Stuart"
1,1.51077095743992,2.57337234281749,0.966972394606806,2883.2826561214,"E. Stuart"
1,1.30559671697222,1.8093423340757,0.815914999582323,2860.05064807446,"E. Stuart"
1,1.34345667160772,1.04028983627841,0.834714622552997,2875.99740008415,"E. Stuart"
1,1.54033168980598,1.42063937495078,0.928350245120364,2867.79586757934,"E. Stuart"
1,1.41087284998086,1.96080921066148,0.883415018444585,2870.34300369684,"E. Stuart"
1,1.21914086852113,1.80477332661993,0.902223800534972,2879.35745435652,"E. Stuart"
1,1.35431544017936,1.27186470295016,0.703863002087149,2888.22984005351,"E. Stuart"
1,1.31009205030336,1.64715526526255,0.70312023641635,2867.29630934514,"E. Stuart"
1,1.3010871197197,1.47881215851649,0.781696501951052,2874.24425628323,"E. Stuart"
1,1.3644175346198,1.45715596076769,0.901007017542066,2877.74942682667,"E. Stuart"
1,1.28879876323196,1.34841166715797,0.971807214395783,2864.39013650598,"E. Stuart"
1,1.2987741054823,1.23194019539131,0.795266468183424,2868.68375466468,"E. Stuart"
1,1.33365761232602,1.15371611240045,0.722108780629221,2874.7661394063,"E. Stuart"
1,1.47376810789557,2.15564316526934,0.763934055798763,2869.83705944452,"E. Stuart"
1,1.41896682391293,2.65172546196065,0.907444928209088,2866.22184259937,"E. Stuart"
1,1.32114254356465,1.05127969841145,0.815974681227238,2877.42684623646,"E. Stuart"
1,1.47219058501556,1.74319709626587,0.791688927133845,2874.24370184672,"E. Stuart"
1,1.6283428138179,4.12971096956528,0.829135454048945,2894.02209010723,"E. Stuart"
1,1.22863711838115,1.22404724772595,0.765120070228767,2874.04176082305,"E. Stuart"
1,1.29655446405579,1.61221359592938,0.721801228369003,2872.77187054799,"E. Stuart"
1,1.43173057178673,1.28801636924275,0.853090954185275,2876.32625526124,"E. Stuart"
1,1.43069774278132,0.97718722225556,0.762095250697079,2908.30134507754,"E. Stuart"
1,1.19913260457011,1.01255252576038,0.955387825736972,2883.26958136434,"E. Stuart"
1,1.62876381061428,1.76983108485364,0.941079931314643,2888.03707681028,"E. Stuart"
1,1.40300571041476,1.9058994355689,0.68826698600943,2863.54050501702,"E. Stuart"
1,1.35640389873488,1.00317479728876,0.717069160616443,2867.55690920186,"E. Stuart"
1,1.45103714926041,2.96730196350368,0.768579242057305,2854.97682546812,"E. Stuart"
1,1.25876641058335,1.07815075138032,0.960100335599502,2874.4980566793,"E. Stuart"
1,1.2937228061864,1.38395214437019,0.849282512672514,2871.35392284497,"E. Stuart"
1,1.22579108604356,1.17268097892534,0.686808956303603,2885.49944531232,"E. Stuart"
1,1.51074547329713,1.41877058007452,0.712906900457334,2869.46721609132,"E. Stuart"
1,1.358790297395,1.21643964316389,0.89405396126356,2859.84568222087,"E. Stuart"
1,1.44621595308157,1.65936800847254,0.875809316153722,2869.11854625607,"E. Stuart"
1,1.15299681673423,1.08542281577843,0.900820128786972,2875.35927000993,"E. Stuart"
1,1.32665567765173,1.2948884784099,0.892121779962415,2867.09572183691,"E. Stuart"
1,1.33587227475814,1.5643025981599,0.787679963932909,2886.7041111787,"E. Stuart"
1,1.43034488862218,1.66559209968893,0.74800503418494,2874.01139744983,"E. Stuart"
1,1.49682250125159,1.32017335236216,0.800939099571698,2875.31181794583,"E. Stuart"
1,1.12674027166155,0.992218416277598,0.751607548779461,2861.70498838077,"E. Stuart"
1,1.79032056867999,2.87893023502182,0.806543038253534,2890.15316594501,"E. Stuart"
1,1.43247739444844,1.43929265294128,0.751725553139439,2883.79192978025,"E. Stuart"
1,1.39527423830619,2.34476468051684,0.789106021393779,2874.8698294501,"E. Stuart"
1,1.47869426733893,2.12924849263431,0.78144423249258,2887.48019370716,"E. Stuart"
1,1.25355648748131,2.119703245101,0.821785894550752,2882.38990150318,"E. Stuart"
1,1.39221162163048,1.06591823928583,0.938365072942694,2871.48421683353,"E. Stuart"
1,1.52653614535771,2.32422615956094,0.850563537331323,2873.92178867689,"E. Stuart"
1,1.34525193708762,2.2697172834054,0.78391997260282,2868.29517148878,"E. Stuart"
1,1.29053607393237,1.11819938268342,0.801228313633598,2886.81355190257,"E. Stuart"
1,1.44911147404802,1.44609990870066,0.714283725315702,2880.91141594064,"E. Stuart"
